Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Western,Queens General Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,309,3
Western,Queens General Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,51,2
Western,Queens General Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,5,1
Western,Queens General Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,247,3
Western,Queens General Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,463,4
Western,Queens General Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,36,5
Western,Queens General Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,57,2
Western,Queens General Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,35,2
Western,Queens General Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,198,3
Western,Queens General Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,355,4
Western,Queens General Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,39,5
Western,Queens General Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,37,2
Western,Queens General Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,29,5
Western,Queens General Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,2,1
Western,Queens General Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,221,3
Western,Queens General Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,398,4
Western,Queens General Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,47,2
Western,Queens General Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,292,3
Western,Queens General Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,413,4
Western,Queens General Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,36,5
Western,Queens General Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,14,5
Western,Queens General Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,40,2
Western,Queens General Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,231,3
Western,Queens General Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,361,4
Western,Queens General Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,37,5
Western,Queens General Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,418,4
Western,Queens General Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,39,2
Western,Queens General Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,312,3
Western,Queens General Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,2,1
Western,Queens General Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,41,2
Western,Queens General Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,250,3
Western,Queens General Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,326,4
Western,Queens General Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,35,5
Western,Queens General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,40,2
Western,Queens General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,38,5
Western,Queens General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,274,3
Western,Queens General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,297,4
Western,Queens General Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,39,2
Western,Queens General Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,256,3
Western,Queens General Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,368,4
Western,Queens General Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,37,5
Western,Queens General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,37,5
Western,Queens General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,1,Blank
Western,Queens General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,410,4
Western,Queens General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,336,3
Western,Queens General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,49,2
Western,Queens General Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,1,1
Western,Queens General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,361,3
Western,Queens General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,380,4
Western,Queens General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,33,5
Western,Queens General Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,47,2
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,39,5
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,1,1
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,63,2
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,338,3
Western,Queens General Hospital,Community Hospital,2023-07-01,Emergency Visits CTAS,434,4
Western,Queens General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,45,5
Western,Queens General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,430,4
Western,Queens General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,349,3
Western,Queens General Hospital,Community Hospital,2023-08-01,Emergency Visits CTAS,56,2
Western,Queens General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,63,2
Western,Queens General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,335,3
Western,Queens General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,396,4
Western,Queens General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,26,5
Western,Queens General Hospital,Community Hospital,2023-09-01,Emergency Visits CTAS,2,Blank
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,69,2
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,50,5
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,399,3
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,3,1
Western,Queens General Hospital,Community Hospital,2023-10-01,Emergency Visits CTAS,324,4
Western,Queens General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,77,2
Western,Queens General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,348,3
Western,Queens General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,281,4
Western,Queens General Hospital,Community Hospital,2023-11-01,Emergency Visits CTAS,31,5
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,23,5
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,284,4
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,1,4
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,81,2
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,401,3
Western,Queens General Hospital,Community Hospital,2023-12-01,Emergency Visits CTAS,2,3
Western,Roseway Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,14,2
Western,Roseway Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,199,3
Western,Roseway Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,487,4
Western,Roseway Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,41,5
Western,Roseway Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,542,4
Western,Roseway Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,44,5
Western,Roseway Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,260,3
Western,Roseway Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,19,2
Western,Roseway Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,199,3
Western,Roseway Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,416,4
Western,Roseway Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,44,5
Western,Roseway Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,18,2
Western,Roseway Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,25,2
Western,Roseway Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,193,3
Western,Roseway Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,463,4
Western,Roseway Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,79,5
Western,Roseway Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,392,4
Western,Roseway Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,63,5
Western,Roseway Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,163,3
Western,Roseway Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,13,2
Western,Roseway Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,146,3
Western,Roseway Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,342,4
Western,Roseway Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,47,5
Western,Roseway Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,14,2
Western,Roseway Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,29,2
Western,Roseway Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,157,3
Western,Roseway Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,342,4
Western,Roseway Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,52,5
Western,Roseway Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,171,3
Western,Roseway Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,339,4
Western,Roseway Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,23,2
Western,Roseway Hospital,Community Hospital,2021-11-01,Emergency Visits CTAS,44,5
Western,Roseway Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,15,2
Western,Roseway Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,213,3
Western,Roseway Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,387,4
Western,Roseway Hospital,Community Hospital,2021-12-01,Emergency Visits CTAS,42,5
Western,Roseway Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,29,5
Western,Roseway Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,29,2
Western,Roseway Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,169,3
Western,Roseway Hospital,Community Hospital,2022-01-01,Emergency Visits CTAS,329,4
Western,Roseway Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,304,4
Western,Roseway Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,29,5
Western,Roseway Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,20,2
Western,Roseway Hospital,Community Hospital,2022-02-01,Emergency Visits CTAS,188,3
Western,Roseway Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,1,1
Western,Roseway Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,39,2
Western,Roseway Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,223,3
Western,Roseway Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,357,4
Western,Roseway Hospital,Community Hospital,2022-03-01,Emergency Visits CTAS,35,5
Western,Roseway Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,51,2
Western,,,2022-09-01,Home Support Waitlist - Full,1006,
Western,Roseway Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,35,5
Western,Roseway Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,272,3
Western,Roseway Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,2,1
Western,Roseway Hospital,Community Hospital,2022-04-01,Emergency Visits CTAS,378,4
Western,Roseway Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,1,1
Western,Roseway Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,28,2
Western,Roseway Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,280,3
Western,Roseway Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,504,4
Western,Roseway Hospital,Community Hospital,2022-05-01,Emergency Visits CTAS,68,5
Western,Roseway Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,58,5
Western,Roseway Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,460,4
Western,Roseway Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,235,3
Western,Roseway Hospital,Community Hospital,2022-06-01,Emergency Visits CTAS,33,2
Western,Roseway Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,193,3
Western,Roseway Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,408,4
Western,Roseway Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,35,5
Western,Roseway Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,1,Blank
Western,Roseway Hospital,Community Hospital,2022-07-01,Emergency Visits CTAS,20,2
Western,Roseway Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,29,5
Western,Roseway Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,8,2
Western,Roseway Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,84,3
Western,Roseway Hospital,Community Hospital,2022-08-01,Emergency Visits CTAS,175,4
Western,Roseway Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,49,5
Western,Roseway Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,344,4
Western,Roseway Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,19,2
Western,Roseway Hospital,Community Hospital,2022-09-01,Emergency Visits CTAS,220,3
Western,Roseway Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,1,1
Western,Roseway Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,41,2
Western,Roseway Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,239,3
Western,Roseway Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,436,4
Western,Roseway Hospital,Community Hospital,2022-10-01,Emergency Visits CTAS,48,5
Western,Roseway Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,551,4
Western,Roseway Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,305,3
Western,Roseway Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,39,2
Western,Roseway Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,1,1
Western,Roseway Hospital,Community Hospital,2022-11-01,Emergency Visits CTAS,45,5
Western,Roseway Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,20,2
Western,Roseway Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,212,3
Western,Roseway Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,470,4
Western,Roseway Hospital,Community Hospital,2022-12-01,Emergency Visits CTAS,42,5
Western,Roseway Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,49,5
Western,Roseway Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,30,2
Western,Roseway Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,271,3
Western,Roseway Hospital,Community Hospital,2023-01-01,Emergency Visits CTAS,475,4
Western,Roseway Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,36,5
Western,Roseway Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,376,4
Western,Roseway Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,25,2
Western,Roseway Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,214,3
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,1,1
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,17,2
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,219,3
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,401,4
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,32,5
Western,Roseway Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,34,5
Western,Roseway Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,23,2
Western,Roseway Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,247,3
Western,Roseway Hospital,Community Hospital,2023-04-01,Emergency Visits CTAS,412,4
Western,Roseway Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,23,2
Western,Roseway Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,249,3
Western,Roseway Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,388,4
Western,Roseway Hospital,Community Hospital,2023-05-01,Emergency Visits CTAS,34,5
Western,Roseway Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,21,5
Western,Roseway Hospital,Community Hospital,2023-06-01,Emergency Visits CTAS,18,2
